userName,score,at,content
Daffa F. Morningstar,2,2024-05-18 19:46:38,"ini game dermawan cok, ssr di pull ke 40, trus ticket gachanya mudh didapet, gktaulah ini dimanja early doang atau apa yg pasti gacor 💀💀 Perlu diperbaiki nih jaringannya, masih sering error, sometimes stuck di loading screen lah apalah"
Sho Shoto,1,2024-05-18 19:33:23,Burik
Ronron Rosadi,1,2024-05-18 19:31:58,Capeee bug mulu
Rian Sandy William,1,2024-05-18 19:27:59,"Benerin bug nya, masa iya hp poco x3 pro gak main pakek data dan harus pakek wifi baru bisa main, game macam apa lah ini."
DmZ_ Hari,1,2024-05-18 19:26:13,Banyak bug dan tidak fullscreen.. awal game data sedang di download dan disaat data grafis game sudah termuat tiba-tiba bug yang dimana player out dari map dan pada masuk home screen ingin memulai game ke chapter ke 2 tombol mulai tidak berjalan begitupun menu yang lainnya
Nexfly NoCry,5,2024-05-18 19:18:39,naise
Ariest boy leons,1,2024-05-18 19:18:18,"Woi di fix bugnya lah, ganggu banget setiap mau maen kox stak di loading mulu"
Heni Syarifah Angie,1,2024-05-18 19:12:12,"Di vivo v15 gabisa masa ,ada yang sama layar hitam terus nge back sendiri?"
Mirip_sabon bolong,3,2024-05-18 18:58:36,"Gamenya seru dan menarik, untuk kualitasnya juga okee, tapi sayang masalahnya kebanyakan bug"". contoh bug loading setiap selesai main 1 game pasti ngebug loadingnya, atau ngga waktu masuk dalam game selalu ngebug di loading"
Adjie Hactakey,5,2024-05-18 18:45:30,"grafik bagus ,maen sesuai di anime nya gak recomed hp kentang , sebelum main sipain 5gb kuota kalau udah ke download daalem nya maen lancar"
Rudi Atmoko,3,2024-05-18 18:44:07,"Game banyak bug, stuck di loading. Sangat menyebalkan"
Kamisato Shimo,1,2024-05-18 18:43:56,Banyak Bug contohnya di loading yg lama
Enggar Adi Gaming,5,2024-05-18 18:40:00,😁😁
Panda XD,1,2024-05-18 18:29:56,Tolong dong bug loading di benerin
Pudjo Andryansyah Putranto,5,2024-05-18 18:26:42,this game the best of the years
Akbar Rizki,5,2024-05-18 18:22:43,gamenya seru jalan ceritanya juga bagus
Zaky Tw2,2,2024-05-18 18:22:37,tolong donk perbaiki bug nya biar enak saya dah download 2kli g ada perubahan mudah mudahan next update lebih baik lagi 🔥🔥🫰
Den Kevin,1,2024-05-18 18:16:03,Bisa ngasih bintang 0 gak sih...gamenya sudah bagus LOADING mulu...mau masuk gate stack di LOADING...GAME BAGUS TAPI GAK BIKIN NYAMAN..!!!
doni ro,1,2024-05-18 18:15:53,Game rusak.. Stuck loading terus
Samin Samin,1,2024-05-18 18:15:29,"Ini yg pantas buat ini game..Kebanyakan loading di menu,,dikit2 loading,,bug jg,,kadang layar cmn hitam,,q harap segera diperbaiki,,dan loading2 yg bikin lemot,, segera di ilangin"
mamang alierach,2,2024-05-18 18:14:31,"kenapa gw ga bisa login fc mulu, min"
Rifqy Lubis,5,2024-05-18 18:11:49,bagus
Adam Z Sparrow,3,2024-05-18 18:08:08,Bug bug bug
rendii pirmansyah,1,2024-05-18 18:07:12,"bnyak bug nya, loading gk beres"" lama gk bisa masuk in game, di lobby tampilannya biru smua gk ada apa""nya bnyak bug"
eldo Monoarfa,5,2024-05-18 18:06:26,murah hati😆😁
Nothing_ 2,4,2024-05-18 18:04:18,loading ada dimana mana tolonglah ini developer di perbaiki secepatnya 😁
budi siswanto,2,2024-05-18 17:58:56,bugnya banyak banget keseringan stuck diloadingnya ga jalan-jalan jadi mesti direstart ulang terus
Aryo Prakoso,1,2024-05-18 17:57:26,Parah banget bug nya jd males mainnya
chen i,1,2024-05-18 17:57:21,"Chipset 800 lancar main tp tiap episode lag, gmn ini"
Tri Setiawan,1,2024-05-18 17:57:01,"Bug quest , monsternya udah gada tapi questnya masih kurang 1 , loading stuck , layar full hitam , quest selesai sendiri dll"
Yan Mode On (Yanxzu),4,2024-05-18 17:43:17,gacor
mifta hulhuda,3,2024-05-18 17:41:12,Patch download di awal buat malas
Itsniel,1,2024-05-18 17:37:25,"Gak jelasss analog di awal gak bisa di gerakin, abis itu kebanyakan loading, belum lagi sering patah"" padahal hp gw gak kentang, aneh banget lah pokoknya"
Muh Hisyam,1,2024-05-18 17:36:55,"Loading simulator, pencet ini loading, pencet itu loading, bikin kesel aja main nih game"
Dimas Prenanda,1,2024-05-18 17:35:06,"Awas game ini masih cacad,banyak bug nya saat main game dan saat melakukan pembelian item,uang sudah terkirim tapi item tidak didapat,pihak developer pun tidak menanggapi masalah kalian,cek aja historis nya gag ada tanggapan semua"
Abdul Mughits,5,2024-05-18 17:35:00,Gua kasih bintang 5 karena sebelum gacha klo dpt SSR ku kasih bintang 5
Zidan Wahyu Ramahdan,1,2024-05-18 17:34:56,Main ini cuma nguras paket data aja
Irpan Maulana,5,2024-05-18 17:31:24,mantep
Evi Ermila Hadi,5,2024-05-18 17:29:56,kirimin sword baguss minn id name : Plantos
Daffa P.,3,2024-05-18 17:24:01,"tolong bug loading habis liat menu menu itu kembali ke lobby tolong diperbaiki ,kesel tiap habis ganti menu loading Mulu,tolong dihilangin bug itu,kalau dh dihilangin gua kasih b5 dh"
Dimas Abs1412,3,2024-05-18 17:18:26,Nih game masih banyak bug nya loadingnya lama banget berasa simulator loading
ChouXQla Tambunan,5,2024-05-18 17:17:35,lumayan lh
NightcoreSKY,5,2024-05-18 17:17:31,nice game
Teguh Shaputra,5,2024-05-18 17:16:20,mantap
rendi eka saputra,5,2024-05-18 17:15:16,Sangat menarik
Teddy123 Saputra,1,2024-05-18 17:09:22,"The game is good, I really like the game, but it happens too often (bugs) and I can log in 20 times a day because of bugs in the game. I beg you to fix it (bug) immediately. if so I will give it to you 5 star. especially the black blank after the mission is completed and this is a bug that really makes me angry because I have to repeat the mission. Moreover, in 1 mission this bug often occurs, I repeat the mission This could be 4-6 times repeated because of the bug,repaired immediately."
Santo Chanel,3,2024-05-18 17:09:15,masih ngebut loading lama
Aden 457,1,2024-05-18 17:06:55,game cacat loading mulu
