userName,score,at,content
nadhifa falihah,3,2024-08-21 14:04:40,"Untuk Naver Z Cor.Itu kenapa yah gamenya bug terus sinyal lag padahal sinyal bagus HP IPhone 15 baru lagi barusan beli,entah kenapa ngelag mulu kebayang gk sih hp baru ngelag lagi gamenya.Ngeselinnya tuh tau tau keluar sendiri dari gamenya ya kan bikin sebel gak sih lagi asik main eh tau tau keluar burik bgt sumpah. Tolong Diperbaiki,Zem juga semakin mahal gk kyk dulu, bug semakin banyak sinyal lag, bug yang kebangetan, keterlaluan tolong kesalahan diperbaiki jangan EGOIS DEVELOPER,Semoga Dibaca"
gito mugito,1,2024-08-21 13:59:02,Semakin update smakin gajelas maaf
minnèya kenavra clista,1,2024-08-21 13:57:22,"perangkat saya ditangguhkan dari penggunaan layanan udah lama banget, login ke akun utama aja gabisa, tolong banget ya zepeto. masa gara"" login akun yang mau saya jual belikan terus perangkat saya diblokir dan gabisa buat login sama sekali? tolong ya, perbaiki dan minta tolong open banned akun dan perangkat saya."
bagus surya,5,2024-08-21 13:15:08,bagusss
Anjani salwa Irfana,5,2024-08-21 11:39:16,bagus
Widi Sono,1,2024-08-21 11:33:33,pokoknya jelek aplikasi ini
Rani Mukraf,5,2024-08-21 11:29:02,Ff nya seruu
Tina Hira,2,2024-08-21 11:17:46,Susah main nya
Chelsea Tobing,3,2024-08-21 10:40:32,"Bgs, TPI ngelag, mau beli paket harga 4rb, saldo udh cukup untuk dibeli tapi malah petunjuk 3rb saldo"
Heri Acsel,5,2024-08-21 09:37:36,Game yang sangat bagus untuk anak anak dan orang dewasa sangat membuat ku jadi senang bisa saling menghargai😊
Yernihati Zebua,5,2024-08-21 09:07:41,AKU SUKAAAAA BANGETTTTT💓💓 SAMA ZEPETO DARI KECIL SAMPAI SEKARANG AKU MASIHHHH SUKAAAAAAA KALIANNN HARUS MENDOWNLOAD NYAA AYO SEKARANG JUGAAAA!! I LOVE YYOUUUUU ZEPETOOOOOO BTW SELAMAT ULANG TAHUN YA ZEPETO 💓💓😘😘🥳🥳🥳
Ibnu hafiz Yuad,5,2024-08-21 08:26:37,"aplikasi ini sangat bagus, walaupun saya pemula tapi saya sudah merasa kan hal hal yang seru di zepeto, bagi yang rate nya rendah karena bug dan mahal zem, harus nya liat juga dong di deskripsi apk ini, apk ini biar nggak ngelag itu harus punya HP yang ram 8+ dan untuk zem itu karena mata uang kita lemah banget"
Ester Endang,5,2024-08-21 08:16:27,Game nya bagus
lenka putri,3,2024-08-21 08:11:31,"main udah lama, tapi makin di update game nya makin jelek, banyak bug nya, jadi nyesel update, padahal sebelum di update game nya menurut saya udah bagus"
Agus Kojo,5,2024-08-21 08:07:45,sery
Fiqih AL furqon,5,2024-08-21 07:59:22,aplikasi sangat sangat bagus sekali aku sampai tidak mau berhenti 😍😍
Sementara,3,2024-08-21 07:38:47,Sangat bagus!
raisaa,3,2024-08-21 07:31:15,maaf masih ngasih rate 3/5 dlu karena zpt sering sekali update tetapi bukannya makin baik malah makin buruk sekali
Wulan Landak,5,2024-08-21 07:30:00,game yang sangat seru
Nafisa Putri ramadhani,5,2024-08-21 06:32:23,𝗦𝘂𝗺𝗽𝗮𝗵 𝗴𝗮𝗺𝗲 𝗻𝘆𝗮 𝘀𝗲𝗿𝘂 𝗯𝗮𝗻𝗴𝗲𝘁💗😖 𝗕𝗶𝘀𝗮 𝗯𝗶𝗸𝗶𝗻 𝘁𝗶𝗸𝘁𝗼𝗸 𝗷𝘂𝗴𝗮 𝗽𝗼𝗸𝗼𝗸𝗻𝘆𝗮 𝘀𝗲𝗿𝘂 𝗹𝗮𝗶𝗻 𝗸𝗮𝗹𝗶 𝘂𝗽𝗱𝗮𝘁𝗲𝗻𝘆𝗮 𝘆𝗴 𝗸𝗲𝗿𝗲𝗻 𝘆𝗮 𝘀𝘂𝗽𝗮𝘆𝗮 𝗺𝗮𝗸𝗶𝗻 seruu🌷
Ziomao!,3,2024-08-21 06:26:28,"kebanyakan main sirkel jir, susah cari temen udah aga lama main ini tapi cuma dapat hikmahnya dowang 🙏🏻 . tapi buat char , map bagus bagus aja. rada kikir juga si"
max dasilva,5,2024-08-21 05:23:52,Gem ini bagus aku suka main nya Saya juga suka karater nya ✨️✨️
Qory Bianca dan Melanie Khanza Br Sibarani,5,2024-08-21 05:03:39,Pingin dapet koin banyak makannya download
Mirza Rafiq,1,2024-08-21 05:03:38,"Buruk, bug nya banyak"
Kariawan Made,4,2024-08-21 04:52:07,"gamenya bagus,cuman saya bingung dimana kamera aksinya tolongg jawabb😭🙏"
Afika Bb,4,2024-08-21 04:43:12,game nya bagus tapi kalo masuk map itu ngebug terus lama juga masuk ke map nya
Kaka Ara,4,2024-08-21 04:36:05,bagus sii bisa hias ava apalagi bagus bat kualitas ny 💗tp masuk dunia nya lama dan Avatar nya mahal mahal kalo face story aku mampu tp yang GK punya zem gimana?jadi perbaiki ya🙏
Firly Berlia (FirLy),5,2024-08-21 04:04:31,Game nya bagus sih tapi harus ada uangnya jadi kayak susah kalomau dapet item gitu
Rara Rara,5,2024-08-21 03:51:35,"sayaa dulu pas masi kecil main ini, dlu saya cuma pke yg gratisan. sekarang saya coba main, dan ternyata bener bener masih bagus ^^ cuma masalahnya ada di bug yaa, tolong di perbaiki lagi. yatta 3< !"
Nabila Mc,3,2024-08-21 03:47:30,Ini cukup bagus tapi tidak ada berliannya kalo ada pasti saya akan menilai ini bintang 5 tidak ada buat ngambilnya berliannya jadi menurut saya ini tidak cukup bagus 😓😓😓
Chika Ka,5,2024-08-21 02:07:36,sangat bagus aku sukaa
Safa Talita,5,2024-08-21 01:23:29,baguss
Radit Talita,1,2024-08-21 01:12:02,"bagus seru, cuma loading game lama sekali dan baju yg awalnya 1z jadi 6z jarang flash sale harusnya barang barang nya jangan jadi 6z saya tunggu barang nya kembali harga semula baru saya kasih rating 5 thx"
Sasa Cantika,5,2024-08-21 01:08:36,"Game nya bagus.. Tetapi banyak bug yang harus di perbaikin. Pertama pas masuk ke dunia ngelag2 padahal wifi saya aman aman saja. Kedua ketika mengedit avatar tiba tiba keluar dari game. Terakhir. Coin saya yang awalnya 14.910 jadi 9.910, tapi saya suka dengan game ini saya memiliki teman yang sangat banyak gitu aja siih mohon di perbaiki bug nya 🙏🙏"
PURMAN SYAH,5,2024-08-20 23:52:42,Aku suka main gem ini termaksud gem favorit lahh tpi sekarang zepeto banyk item yang ber zem aku pengen juga tapi aku dompet aku selalu hbis buat kebutuhan 🙇‍♀️🙇‍♀️ gk papa lah zepeto
Aqila Salsabilah,5,2024-08-20 22:49:42,bagus dan cantik
Fariz TA,2,2024-08-20 20:23:16,mic nya gajelas rusak mulu kocak ah elah bikin orang emosi aja
Tasya Business,4,2024-08-20 20:11:34,apk nya bagus peto skrng ram nya gede but gapapa yang penting peto ucul skrg
angel theresia,1,2024-08-20 18:18:54,Aplikasi ini bagus tapi setiap ngedit selalu keluar sendiri padahal tinggal di upload padahal Semoga owner dan staff dapat mengatasi masalah ini trimakasih
Ridwan Iwan,5,2024-08-20 17:56:13,elor patah2
REZA Agustian,3,2024-08-20 17:05:30,Update makin jelek
Cimeeya Arthala,4,2024-08-20 15:33:17,"Sbenernya Bagus game nya, tapi Ini kenapa keluar terus ya dari zepeto nya, padahal udah di update tapi masih keluar² terus coba tolong perbaiki dong gk nyaman banget mau main juga sudah keluar² mulu ini kalau gak bisa kebuka lagi bagaimana coba. di update bukann6makin bagus malah makin parah gabisa masuk lagi ke zepeto nya"
Dea Maharani,1,2024-08-20 15:31:42,"sering log out waktu main run way. waktu menghubungkan kembali gagal sering banget kaya gitu, mohon diperbaiki. apa bug ya?"
Silva Ayu,4,2024-08-20 13:14:29,Minimal ada lah gratis zem 1minggu dapat 10 zem gratis
NDS Sejahtera,5,2024-08-20 12:12:44,"Orang nya baik baik, dan gak ada yang ngata ngatain ava orang"
Alfira Syarif,5,2024-08-20 12:04:14,bagusss game nyaa aku suka kita bisa berkreasi dan berkomunikasi sesama player dan ya menurut ku itu seruuu banget
Leksya vie,1,2024-08-20 11:46:53,ngelag parah
Dalvino Septian Ramadhan,1,2024-08-20 11:46:44,gak bisa berfungsi di hp aku padahal udah hp terbaru di tahun 2023
Aulia Citra wati,4,2024-08-20 11:39:20,game ini seru kalau punya temen
Ayu Adelia,4,2024-08-20 11:17:42,sebenarnya bagus cuma lama kelamaan bosen sama banyak masalah tentang zepetor
Arjuna Isakhan,4,2024-08-20 11:16:49,bagus
Meimei,3,2024-08-20 09:38:33,ngelag parah nih min gmn dong
Adira Cahyani,3,2024-08-20 09:07:04,"game nya sudah bagus, namun saya kurang setuju dengan zepeto yang sekarang kenapa item 1zem menjadi 6zem, karna zepeto banyak anak kecil yg memainkannya dan kemungkinan kepengen item cr, karna item cr membutuh kan zem dan anak² biasannya belum di perbolehkan topup maka saya harap update an berikut nya harga item cr di kurangkan seperti semula lagi thank you🙏🏻."
Kakahasna Fadillah,5,2024-08-20 08:47:52,game ini Aminzing luar biasa
Josephine Gracia,4,2024-08-20 08:37:06,saya suka game ini tapi saya kasih 4 soalnya saya takut karena download nya susah harus kata sandi!!!
Dayu Citra,5,2024-08-20 08:15:21,Bagusssssssssssssss
Atarlina Salsa,4,2024-08-20 08:00:11,"Up to date terus zepetoo!! Hape yang penyimpanannya se limit ini berkelahi dengan zepeto?? Bodoamat, trabas. INTINYAA SERING SERING UPDATE YA, LOVE YOU"
Syarifatul Tika,1,2024-08-20 07:55:44,"Slot utama gw tiba2 ke rest padahal ga gw apa apain , mana itu slot kesayangan gw"
Silvi Srinuraini,4,2024-08-20 07:49:39,"bagusss,tapi dikit-dikit ngelag"
Melody William,1,2024-08-20 07:10:17,Update barunya jadi malah makin lag
Rian Rizki,1,2024-08-20 07:09:07,Aku tau aku temena pmlk zpt adal kaian tahu ya dia pena pnykt kaker kl kakian g pcy dn kakian dngin mentanhan sm pmlk zpt
Adriel Lbawa,5,2024-08-20 05:44:18,"Zepeto, Roblox, Zepeto, Roblox dua dua ny gw suka cuy"
Diana Vikaa,1,2024-08-20 05:36:52,Bagus tapi tuh game nya udh gak bisa kebuka
Sulaimah Sulaimah,3,2024-08-20 04:42:32,Bagus tapi ngelag
Akik Batutua,4,2024-08-20 04:21:44,cukup baikk sekalii
Liong Bulan,4,2024-08-20 03:12:35,"Bagus apk nya cuma kalo mau masuk map lag terus keluar sendiri ..mohon di perbaiki bug"" nya"
Alisa Kiandra,5,2024-08-20 03:08:16,Gamenya bagus aku suka bisa main sama temen kalo lagi bosen main zepeto
Danang Adi Wijoyo,5,2024-08-20 00:27:18,"Permainan nya seruu tapi masih ada bug nya diperbaiki lagi ya, mohon item coin diperbanyak yang lucu lucu"
Sugalak Sulijas,5,2024-08-19 21:07:39,Gamenya seru
Rabbika05 Syahputra,5,2024-08-19 16:24:38,game nya bagus dan seru untuk di mainkan
Induk Koala,2,2024-08-19 15:26:16,"TOO MUCH BUG. AND ACCOUNT WHO HAVE ITEM THAT CAN DISCONNECT PEOPLE IN WORLD, IT'S FRUSTATING"
Hendrik Palembang,5,2024-08-19 13:52:22,Gem ini sangat bagus dan menarik tapi sayang gem ini peke kouta dan ini bisa live gem ini menarik bagi aku ini bisa juga beli barang yg kita mau tinggal di beli aja sama bagu-bagus samua barangnya aku suka sma gem ini menurut aku baguss banget aku kasi binatang 5 aja ya gitu aja sihh
Sarwani Sarwani,5,2024-08-19 13:31:48,Seru pokkny
