userName,score,at,content
Alif M Taufiq,1,2024-05-26 15:55:30,"Bookmark tidak bisa digunakan, sinyal tiba tiba menjadi jelek, tidak bisa memainkan di latar belakang"
Jozo Kwerkwer,5,2024-05-26 14:31:40,ini menurut ku apk pemblokir iklan paling bagus walaupun g dpt vpn ny gratis tp dpt add blocker gratis bagus bgt udh pake 2 apk add blocker yg gratis sebelum ny tp masih ada iklan yg muncul klo apk ini ngga ada iklan sama sekali
cucu iyaro,5,2024-05-26 13:08:54,Brave terbaik 👍🏻
Basuki amanto,3,2024-05-26 07:09:30,mantap
Pandawa. Sembilan,5,2024-05-26 06:19:33,Goods ...gk ada iklannya
Eak Eak Gaming,5,2024-05-26 02:59:56,Gokil sih ini
Denny TM,4,2024-05-25 23:24:57,"Tonton youtube bebas iklan.. guyss ... Tambahkan fitur volume suara dan intensitas cahaya dong, itu tuh yg di kontrolnya cukup pada layar bersebelahan antara volume dan intensitas cahayanya, masa sih ngk tau...."
Dedi Febriyan,5,2024-05-25 16:09:08,bagus
Andy STARK_08,5,2024-05-25 14:09:36,Sampai sekarang saya masih bingung bagaimana menambah shortlink di beranda karena tidak ada di pengaturan
Gusti,5,2024-05-25 05:21:22,"Cukup oke namun ada beberapa bug yang dialami salah satunya saat menggunakan mode incognito secara otomatis tampilan mode desktop sedangkan dan harus disetting manual agar kembali ke mode mobile, setelah aplikasi dikeluarkan dan masuk kembali, dan saat kembali menggunakan mode incognito, tampilan layarpun masih otomatis terbuka pada mode desktop. Mohon diperhatikan dan ditindaklanjuti agar mode default (pada incognito) adalah mode mobile karena saat ini selalu teralihkan otomatis mode desktop"
Mehmed andaluzza,5,2024-05-24 17:22:33,Sangat² memuaskn
Syukur Chozy,4,2024-05-24 15:25:57,Sangat bermanfaat Brave Browser yg saya gunakan semoga sukses
Hasan B.,5,2024-05-24 15:10:59,Browser terbaik 🔥
Salwa Fathin,4,2024-05-24 14:56:47,Tidak ada negara Indonesia di Uphold:(
Muhammad Rafi,5,2024-05-24 14:50:24,buat nonton bokep mantep
