userName,score,at,content
Ahmd Abdl Hkim,3,2024-05-07 16:09:33,keren
naruto,1,2024-05-07 15:52:25,game gobblok
Gabriel Christian,1,2024-05-07 15:38:43,sekarang clash royale pay to win banget ya
Deza Al Ghazali,5,2024-05-07 15:09:44,bagus
Megi Kaur,5,2024-05-07 14:53:55,bgus
Rehan Rifaldi,1,2024-05-07 14:35:57,"Jangan di download ini game pay to win, percuma belajar strategi pasti kalah sama yang berduit."
Jimmy Adsday,3,2024-05-07 14:34:57,Bupati belati terlalu berlebihan mohon di sesuaikan kan kembali untuk orang yang bermain (free to play)
Koming Putu,1,2024-05-07 14:07:32,"Game nya lumayan bagus dan baik sinyal nya ga baik, saya kasih bintang 1 karena musuhnya kayak babi"
Dhika Noviannn,3,2024-05-07 13:19:14,game pay to win
Maria Maghdalena Cicilia .I.,5,2024-05-07 13:16:55,mantab bagus banget
DIPA YANA,1,2024-05-07 12:41:24,Gamenya gak adil masak iya kasi lawannya yang perbedaan level kartunya jauh banget mana susah dapetin kartu kartunya
Sauki Romadhon,5,2024-05-07 12:12:28,game bagus banget seru.
Daymenn_,1,2024-05-07 09:58:51,"Woi kalau kasi lawan yang sesuai lah, sistem kek gni bikin sakit hati pemain, capek gw main game gni p2w lagi hadeh"
Nathan Broto,5,2024-05-07 09:40:58,game nya bagus banget
Tio Novan,1,2024-05-07 09:26:46,Not fair
Jequeen Epey,1,2024-05-07 09:10:53,Perbaiki lagi bang koq saya GK bisa masuk dari pagi sampe sekarang Ada yang salah kah
Dapin Sebastian,1,2024-05-07 07:23:19,"Musuh ga seimbang sama kalo ada yang ngasih ulasan ga pernah di bales, ini game namanya Cash Royale gara gara banyak pay to win"
Keith Mustadjab,5,2024-05-07 06:57:11,"Its a cool game so far , but that will more cooler if supercell give me a lamberjack legend :) ... Please supercell pleaseeeeeee"
Kapie llate,1,2024-05-07 06:26:20,L for Supercell for making pay 2 win game
Betlam Suhada,5,2024-05-07 03:53:14,"gamenya berhantu, haii semua aku adam"
raka Akbardamara,1,2024-05-07 02:11:57,Tidak bisa login via FB lagi jadi akun saya hilang karena sempat GK main selama kurang lebih 1 tahun padahal sudah LV tinggi
Siti Kurniasih,5,2024-05-07 02:11:28,madepp
Steven Le Fiasco,1,2024-05-07 01:14:02,Game tolol musuh gak setara
Prasetyou Utomo,1,2024-05-07 01:12:04,Nyesel update terus...game busuk...lawan level nya diatas kita terus.main berkali kali gak pernah yg namanya imbang.tambah muak sama game ini.kalau ada bingtang 0 gua kasih biantang 0..
Arya Saputraa,1,2024-05-06 16:31:25,Lawan lebih sulit tidak seyara bgo
Hendrik Saputra,5,2024-05-06 15:47:53,baru main lagi seru juga
Fecandu Donghua,5,2024-05-06 15:38:27,sangat puas
