userName,score,at,content
alam alam,1,2024-06-02 23:01:52,"aku kangen Stumble dulu yang belum di beli sama Scopely, seruan pas belum di beli sama Scopely masih di Era Kitkat game. sekian terimakasih"
Nuralifah Alif,4,2024-06-02 22:43:43,Game nya jelek burik 8 bit
Ilham Maulana,1,2024-06-02 22:33:38,Game haram iklan mlu tiap habis main
MILO yt,1,2024-06-02 19:42:45,PAYY TOO WINN!!
Suryana Fallah,5,2024-06-02 18:25:59,Game nya seru cuma nyebelin dikit aja si tapi enak dan seru banget
Buroq Kulit,5,2024-06-02 18:17:35,Ini game paling seru di dunia ini terus nya bisa mabar dengan orang yang gak kenal tetapi bisa mabar lagi yang kita kenal aku game ini ku nilai 100/10 dan ku kasih bintang 5 karena saya suka banget mainin di hp tapi menang san ada versi-versian aku ini jadi semangat mainkan game ini😄😄😄😄😊😊😄☺️☺️
Tirta Agriansyah,5,2024-06-02 17:57:52,Biasa aj
Asnaaa Watiii,3,2024-06-02 17:32:31,Kata² buat stumble kadang² dan kadang² selalu engleg gua kasih bintang³
eji botak,2,2024-06-02 16:49:16,"Aduh gimana ya, gamenya ok2 aj tapi developer nya kerja ga sih ngasih tim adil dikit lah masa tim gw tolol semua kayak developer aduh jadi di betulkan jangan gabung gitu masa tolol campur normal jadi ambruk kayak mie campur telur busuk aj gak enak jadi perbaiki otak di cuci sekali2 ya developer ngotak dikit ngasih tim"
Faradiba ardin,5,2024-06-02 16:28:29,"akun ku masih hilang, udh hubungi bantuannya responnya bintang 100000 walau belum kembali tapi baik bgt pls🥲 intinya semoga akun ku cpt balik hehe"
Kid fahri Sid###,5,2024-06-02 15:41:54,Game yang seru banget
Muhamad Rizqi Rizqi,4,2024-06-02 15:28:18,Punayab
EL Demoy,5,2024-06-02 15:20:15,Permainan nya sangat bagus
Alfin Sofyan,1,2024-06-02 15:10:46,"Saya kasih bintang satu, karena pas saya mengunduh akses penting selalu lama dan selalu stuck di 99% mohon untuk developer perbaiki pengunduhan akses penting"
Milda Sustriani,5,2024-06-02 14:57:25,Gaisy ini game seru banget kalau lagi bete sama bosen mainin aja bosen nya langsung hilang cocok banget seru
Chrystian 888,5,2024-06-02 14:49:39,ah
MARDIANA,1,2024-06-02 14:47:41,Mengubah aset penting nya lama bgt lbh dari 1jm game nya kurang memuaskan
