userName,score,at,content
Syifa Rahman,5,2024-05-04 01:55:15,How
Fachrund Mohammed,5,2024-05-04 01:50:09,The best picture pokoknya..👍👍👍
adelia febriani,5,2024-05-04 01:23:13,Kaciww
syena alia,5,2024-05-04 00:37:29,mempermudah kita dalam mencari gambar/foto
Nur Fidatul ummah,4,2024-05-04 00:31:41,No problem
Ricky Setiawan,2,2024-05-03 23:24:44,Ngelag mulu anjay
Risma Mokodompit,5,2024-05-03 23:13:59,"Aplikasi nya bagus tapi tolong tambahkan fitur buat unduh vidio dong,ehh jangan lupa install ni apk ya kalo kalian install ni apk di jamin nga rugi deh👍"
Bonjovi Jovi,5,2024-05-03 18:32:14,Kkeren sangat menyukai dan menabahhal hal yg baru
MMaziz,5,2024-05-03 15:55:54,⭐⭐⭐⭐⭐⭐
Indra jaya,1,2024-05-03 15:21:40,Sangat ribet mau masuk aja susah banget..login pakai email katanya sandi nya tidak cocok padahal saya tidak pernah mengganti sandi
Oppo Android,5,2024-05-03 15:01:09,Bagus kok aplikasi nya saya bisa membuat T-Shirt sendiri di roblox saya sukses terus Pinterest
orang,1,2024-05-03 14:58:06,"BUGNYA TOLONG DIPERBAIKI, SAYA COBA LOGIN PAKE GOOGLE SELALU TIDAK BISA, INI SAYA YANG BERMASALAH ATAU APLIKASINYA YA????????? MOHON DIPERBAIKI SEGERA YA!!???"
Kirana 99,3,2024-05-03 14:53:21,Pas aku coba ambi gambar pas itu aku udh kasi izin tapi mala gk bisa 🙏
Nurul Lailidah,4,2024-05-03 14:53:08,"Cukup bagus nilai nya 4/5 aplikasi buat cari foto untuk di jadikan PP sangat gampang untuk mencari, dikurangkan bugnya ya kadang suka keluar sendiri"
Raihan Rahman,5,2024-05-03 14:46:33,Aplikasi nya mantap kualitas gambar dan video ok
Sanwani74,5,2024-05-03 14:30:44,Ini seru bisa tulis gambar estetik
Mi Da,4,2024-05-03 14:25:09,"Apk nya bagus banget,aku udah download foto foto di sini sampe 300+ karna foto foto di pinterest itu bagus bagus,ada yang estetik,lucu,ngakak,dan video tutorial,aku suka semua fasilitas nya,aku kan mau up foto,udah di tunggu sampe 1jam lebih nggak bisa up up itu kenapa ya?apakah itu bug atau masalah internet aku?kalau itu bug tolong di perbaiki yaa"
Masria Tiara,4,2024-05-03 14:14:10,Biasa aja
Saipul Bahri,5,2024-05-03 13:59:53,"BAGUS BGETEEE OMAGAAAA, TUNG KALAKATUNG TUNG KALAKATUNG BREM BREMMMMM"
Damar Gaming,5,2024-05-03 13:47:38,apk yg sangat bagus selamat anda mendapatkan akun epep🗿🗿
Vina We,5,2024-05-03 13:44:37,Mungkin bagus soalnya belum coba kayaknya cute deh foto nya🤔
Qimora,4,2024-05-03 13:41:32,Ak suka pin ini tapi ak gk suka sama update terbarunya aj gk suka karna ak gk bisa simpen fotonya
suli Ana,4,2024-05-03 13:40:41,Sangat mendukung
