userName,score,at,content
Kipung Aja,5,2024-08-15 15:34:26,mantap tingkatkan terus pelayanan yg sudah memuaskan.terimakasih Blibli vouchernya
Ajang hermawan,5,2024-08-15 14:56:29,sangat membantu
Yanuar Hendrik canel,5,2024-08-15 14:53:46,bagus
Surya Dharma,5,2024-08-15 13:56:52,mantap 👍
di harjo,5,2024-08-15 12:18:06,"ok , cepat dan aman👍"
Kidaus Zifir,5,2024-08-15 11:52:27,"produk di jamin ORI, tapi sayang opsi seller nya kurang banyak"
Supri Adi,5,2024-08-15 10:38:04,Di perbaiki ..error melulu aplikasinya
P.I Soegiharto,5,2024-08-15 09:06:19,puas dan mudah praktis transaksinya
Irfan Andrik,1,2024-08-15 07:38:05,Ribet
Ishron Habib,5,2024-08-15 07:06:07,goodshop
Mohammad Ropid,5,2024-08-15 04:17:03,baru pakai Blibli
Falah Nurfalah,4,2024-08-15 04:12:09,"Awalnya agak tersendat, setelah ikuti petunjuknya akhirnya transaksi berjalanl lancar n berhasil. So nice sistemnya Blibli tks.👍👍👍"
ichand harianja,5,2024-08-15 02:44:34,sudah lama menggunakan aplikasi untuk berbelanja. semoga semakin ditingkatkan kualitas dan promonya yang menarik untuk user.
Dedi Aris,5,2024-08-15 02:30:54,bagus
riva k,5,2024-08-15 00:55:28,memudahkan sekali dalam semua transaksi
afif radityahidayat,5,2024-08-15 00:22:00,Masyaa Allah Tabarakallah Bagus
Winaya Winaya,1,2024-08-14 20:09:05,Tolong gratis ongkir kaya toko online lainnya ini masih pelit ongkir
Robi Ansyah,5,2024-08-14 12:35:43,mantap
Feri feri,5,2024-08-14 09:29:11,bagus sih cuman agak ribet
Adi Syahrul Haj,5,2024-08-14 07:54:41,Sangat membantu
Sri Ningsih,5,2024-08-14 06:29:17,"pelayanan cepat ,bagus ,amanah,terpercaya tanks"
Michael Sitorus,5,2024-08-14 06:19:38,Sangat membantu
Ahmad Pawaid,5,2024-08-14 02:13:18,top
aww in,5,2024-08-14 00:38:02,barang2 yang d jual di dsini sesuai dengan gambar
Sary Vivo,5,2024-08-13 18:32:23,mantap
Akmal RCB,5,2024-08-13 13:02:28,Apk mudah dan produk banyak pilihan
Anto SAP,5,2024-08-13 12:42:26,"sangat membantu, berikan reward,, terimakasih"
Erika Nabila Amira,5,2024-08-13 12:29:17,sangat mantap
Ahyani Alif,4,2024-08-13 11:47:13,bagus membantu
Geffry Gervhasius,5,2024-08-13 11:24:44,Sangat bagus dan mudah dalam pembelian
Labibah NS,5,2024-08-13 11:24:38,"bagus. suka banget sama pelayanan cs nya, fast respon ga kebanyakan pesan bot"
Evryl Matheos,3,2024-08-13 09:12:56,Barang barang di sini kebanyakan lebih mahal dari pada di Tokped. Bahkan Toko yang sama persis sekalipun.
Kaki Aku,1,2024-08-13 08:44:44,"BURUK! JELEK BANGET PELAYANANNYA. HATI2 BELANJA DI BLIBLI, KALAU BARANG DI RETUR PROSESNYA BERBELIT2 DAN DILAMA2KAN. GILA PARAH ABIS. MENDING DI SHOPEE ATAU TOKOPEDIA. KALAU KALIAN GA PERCAYA, CEK ULASAN DI GOOGLE SOAL PENANGANANNYA BETAPA BURUKNYA BLIBLI. SISTEMNYA JELEK, CUSTOMER SERVICE BRENGSEK, PROSESNYA BERBELIT BELIT."
Annisa Arnetha,5,2024-08-13 08:03:53,kereeennnn bisa join sama homecredittt
Syakbarudin Noer,5,2024-08-13 07:40:15,agak kagok di awal. selanjut nya lancar.
El Cariem (Bani aqib),5,2024-08-13 05:24:02,mantap betul.... is the best
Didit Daging,4,2024-08-13 05:09:10,masak harus ngecek status pembayarannya si
Adi Suryadi,5,2024-08-13 02:18:38,Baru coba
Dhea Dikin,5,2024-08-13 01:59:44,mantap
Hasmaul Husna,5,2024-08-13 01:18:35,bagus toko amanah dan pengiriman cepat
Lydia MB,4,2024-08-13 00:37:36,luar biasa
Arif Pujiana,5,2024-08-13 00:20:09,Sangat Memudahkan
Dimas Aditya,4,2024-08-12 19:39:03,Payah. Kode OTP gak dikirim2. Gimana mau login? Verifikasi email aja gak bisa.
Uum Umyati,2,2024-08-12 19:05:00,"Pelayanan cs nya lama bgt. 12 menit dr awal chat, disuruh nunggu lagi Dapat jawaban setelah 15 menit."
Oka Rahmawan,1,2024-08-12 15:57:26,"Pengalaman belanja paling buruk ya di blibli, sudah bayar tapi pesanan dibatalkan dengan alasan melebihi batas waktu pembayaran. mana duitnya susah dikembalikan malah banyak alasan disuruh nunggu pengecekan 2 hari kerja baru bisa refund ke bliblipay, refundnya 3 hari kerja. Sumpah kapok pake aplikasi blibli."
Hendra Eda,5,2024-08-12 15:08:11,keren
syifa amira,5,2024-08-12 13:25:17,"mantap, semoga amanah"
A.R. Bagas Danang Haditio,1,2024-08-12 13:22:55,jarang diskon bayar tagihan mahal pakai paylayer
cah selo,5,2024-08-12 10:59:34,Mantul !
Awang Maulana,3,2024-08-12 10:43:45,Siplah
Fakhri Dipo,5,2024-08-12 08:20:10,mantap
Uda akbar kerudung,5,2024-08-12 07:30:30,Coba💖
Rian Pasaribu,5,2024-08-12 07:21:29,mantappp
Natasha Tiara Agatha,1,2024-08-12 06:53:15,"Semenjak gabung di blibli tiket makin lemot aplikasinya, mana mau login harus ke browser"
evi Wulandari,5,2024-08-12 02:36:49,Terima kasih promo promonya yaaa... Sukses selalu Blibli
Setiadi Wahyu,1,2024-08-11 23:43:59,"parah sih saldo refund masuk ke blipay sedangkan blipay belum mengaktifkan pin dan nomer sudah tidak aktif, eh malah gabisa di apa2in wkwk, mau ubah nomer juga ribet harus kirim selfie KTP wkwk ini mau pinjol apa gimana"
Jehova Jire,5,2024-08-11 22:40:02,Blibli pacek oye MANTAP
Hetik Hidayanti,5,2024-08-11 21:56:11,puas
Mbah Sadiron,1,2024-08-11 17:43:08,Bayar ditempat tidak untuk semua produk?halooo anda bercanda?
nova rahman,5,2024-08-11 13:30:10,lancar barokah
yani putri,5,2024-08-11 09:45:19,"baru pertama kali coba, karna banyak diskonnya"
Isal Jr,5,2024-08-11 07:27:43,Bagus sangat membantu
Dadan Alfiyan,1,2024-08-11 05:50:28,"Tolong tambah pkan pusat bantuan cantumkan juga no kontak celler,dari semalem sampai saat ini beli produk minuman ga di proses,mau ngadu kesiapa mau komplain kemana,celler ga respon ,merchant juga tolong perhatikan lg,gada pusat bantuan disini tolong ya thanks"
Muhammad Beryl Navarino,5,2024-08-11 05:35:05,beberapa hr sempat bermaslah.. sekarang dah 0k
Rizty Hijrianti,5,2024-08-11 01:47:10,good
Eko 73,5,2024-08-11 00:37:13,lebih mudah dan cepat
Ichwanudin Muchlis,5,2024-08-10 19:46:02,MANTAP TERBAIK
Ragam Pesona Simangunsong,5,2024-08-10 18:28:52,nice
kukuh puliandini,5,2024-08-10 14:59:34,gercepp bgt ..bnyak vocer dan diskon nya ..mantaaappp trimakasih Blibli
roti tawarbandung,5,2024-08-10 12:37:43,bagus
Prop Bond,5,2024-08-10 11:53:49,mantaap
BAMBANG Susilo H,5,2024-08-10 11:31:59,Memudahkan pembayaran dari saldo di Blibli
Hariz Raharjo,5,2024-08-10 11:10:00,mantappp
aryo hendrawan,5,2024-08-10 10:07:35,tooppppppp
Tjandra Saputra,5,2024-08-10 09:48:51,Mantap bisa cicil pakai later + dpt cisd potongan harga lagi.terima kasih
Sukarminah Ajja,5,2024-08-10 08:31:44,banyak yang suka biskuit Roma
Rendi Setiawan,5,2024-08-10 08:25:25,recommanded buat belanja kebutuhan
Muhammad Silahuddin,5,2024-08-10 08:10:44,easy to buy
Yuli Handayani,5,2024-08-10 05:45:03,good job
Obyh R.H,5,2024-08-10 04:54:54,kerenn😎
PAPUQ ARY,5,2024-08-10 04:44:30,App nya simple for use 👍
Bastian Abdullah,5,2024-08-10 03:36:30,keren
ALDO DWI LAKSONO,1,2024-08-10 02:32:40,"Mahal mahal harganya . Harga 2 x lipat sama lazada dan sopi , unistal aja"
Riska Oktavia,5,2024-08-10 02:01:49,sangat bermanfaat
Tata Tata,1,2024-08-10 01:57:43,Mohon bapak atau ibu saya tidak ajukan pinjaman hapus akun dan data pribadi saya. atas nama suyanto karna tidak ajukan pinjaman lagi. Terima kasih.
Surya Rezki amelia,5,2024-08-10 01:25:58,good job
Mariska Fitria,1,2024-08-09 14:34:12,Kasian nih aplikasi beli beli mana lapak pedagang nya pada gak jelas . Barang barang nya sedikit. Trus klo kita beli seller bs batalin sendiri wkkk
maulana yusuf,5,2024-08-09 13:08:50,👍👍👍👍
Sintya Damaspuspita,5,2024-08-09 12:04:28,Mau tanya dong ini bayarnya bisa Bayar ditempat alias COD??
HERI YOUNG CELEBEZH,5,2024-08-09 10:29:16,Good
Maghfiroh Aulia,5,2024-08-09 04:19:17,keren
Soehardi Hardi,5,2024-08-09 03:19:26,ok
Fajrul Fajrul,1,2024-08-09 03:08:13,"Sangat mengecewakan untuk pengguna baru masa harga lebih mahal,dan ongkir GK pernah gratis"
Hadi Suryono,5,2024-08-09 01:46:47,Mantaappp... belanja jadi sangat mudah...
Nurul Fazriah,1,2024-08-09 01:39:34,Emng sering gangguan gini ya blibli?
Rahman Arwan,5,2024-08-08 22:06:26,Ok
Raden Muhammad Alfetih Aqsho,5,2024-08-08 21:54:35,Banyak diskon dan packing paling safety daripada aplikasi olsop lainnya.
Sri Singkut7,5,2024-08-08 20:41:55,Belum pernah
Tjah Joe,5,2024-08-08 18:09:44,tampilan aplikasi nya simpel dan gak ribet
Firman Putra,5,2024-08-08 14:32:05,"murah, aman terbaik!!!"
Haries Hardiaman,5,2024-08-08 12:15:11,mantaap suka sekali
Lina Maryana,1,2024-08-08 11:59:12,"Sekarang ga bisa bayar pake saldo Bliblipay,blank putih.Jd gunanya saldo bliblipay apa dong?"
Rexza,5,2024-08-08 11:43:51,mantappu
Adjan Wasjan,5,2024-08-08 08:10:36,Tempat belanja paling ok
amelia hw,5,2024-08-08 06:42:49,pelayanan zervice cepat
Khalid Amir,5,2024-08-08 06:25:13,Lebih hemat tenaga
Basuki Widodo,5,2024-08-08 05:35:19,top dah
Rifal Faiis,5,2024-08-08 04:14:28,pertama kali pake apk ini mudamudahan melayani hingga ke kota Sorong Amiin
dela Ramdaningsih,5,2024-08-08 03:08:53,"Rekomendasi tempat blnja gudget paling murah. Lumbaiian loh , tanggal 8.8 beli tab samsung a9+ dpat harga murah di BLIBLI , selisih 500 rb dngan toko sebelah. Pokonya , BLIBLI terbaaiiikkk !!! 💜💜💜"
abdullah asikin,5,2024-08-07 23:05:51,Bukti ad loh bukan tipu tipu
Dede Junior,4,2024-08-07 23:03:46,mantap..harga barang taw produk jangan di mahalin y
Agung Asmara,5,2024-08-07 18:47:08,Sangat bermanfaat dan banyak kegunaan nya terimakasih blibli
Joki tong,1,2024-08-07 17:46:44,Jangan bangkrut blibli aamiin sekarang.
Acuy Teaning,1,2024-08-07 17:40:00,E-commerce paling ribet promo gratis ongkir ada minimum beda dengan si oren promo lengkap ini harga pun pada mahal2
PRINGADI,1,2024-08-07 12:28:48,"Mau login aja susah banget ,pas muncul kode pertama ga bisa katanya gak sesuai, pas buat kode lagi yg ke 2 masih ga bisa katanya gak sesuai habis itu buat kode lagi dan gak keluar keluar lagi kode masuknya gda keterangan harus nunggu berapa menit gtu,setelahnya saya lapor ke ig blibli dan balik lagi masuk ke bli bli tetapi masih tidak bisa karna kode baru muncul selama 56 menit gtu alhasil ga jadi log in.Gak beres sistem nya"
Aditya Kurniawan,5,2024-08-07 12:16:12,Ok
Gul Tom,1,2024-08-07 11:48:29,Aplikasi tidak bisa melakukan pembelian pulsa dengan saldo blipay.
Asyfa Zahra,5,2024-08-07 06:42:32,pemakaian mudah
Yusri kandi (Yus),5,2024-08-07 03:03:33,mantap
Lalu Dedy,5,2024-08-07 01:22:08,"Mantap, Sangat membantu..."
Om Rendy,4,2024-08-06 23:30:35,"Oke deh, 4 dulu, jika puas... Nanti tambah 1 bintang 🌟 lagi, terima kasih."
Akhmad G. S.,1,2024-08-06 14:32:10,Bayar tagihan malah kacau jadinya.
Djufri Romadhon,5,2024-08-06 13:48:14,Astafirulloh alzdhim
AM FERRY,5,2024-08-06 12:07:23,YANG BAIK.BAGUS DAN MEMUASKAN AKAN DI CARI 👍👌🙏🤌
Abdalah Pratama,2,2024-08-06 10:58:42,Ngak bagus bagus nian
Ikrar Andriana,5,2024-08-06 10:49:25,bagus
lugi misbah,5,2024-08-06 09:10:06,mantap bos
Twist Zou,5,2024-08-06 08:46:03,Meski lama menunggu tp dana tetep kembali Pokoknya mantul bli2
melinda christine,5,2024-08-06 08:41:21,"mantap cepat sekali ajukan blibli paylater dan disetujui, bisa belanja dengan cepat😄hehe"
Ivan Helmi,1,2024-08-06 08:40:02,"Bli bli ga ngotak karyawannya,, nyuruh driver antar makanan ke lt 2"
dinal oka,1,2024-08-06 07:57:47,"Aplikasi bermasalah merugikan customer, Pesanan sudah dibayar tapi tidak Ter-validasi hingga batal. Pelayanan Tim finance nya juga tidak jelas karna sudah laporkan kendala ke CS suruh menunggu h+1 kerja tapi setelah masuk waktu yg disepakati dikatakan masih proses pengecekan finance & suruh menunggu lagi hingga waktu yg tidak pasti😪, padahal bukti sudah dilampirkan & sangat jelas. Lebih bagus aplikasi sebelah/kompetitor."
Muchamad aziimu,5,2024-08-06 07:10:09,Okay
Eman Hermansah,1,2024-08-06 05:28:18,Tak memuaskn.... Ko d batalin uangnya gak kembali... D chat pihak tokonya gak d respon.... Wahhhhhhh
sunda land,5,2024-08-06 03:34:39,mantap
nano romansah,5,2024-08-06 01:14:31,"Mulai Gabung , Ikutan program affiliate,"
Poetra Chaniago,5,2024-08-06 00:41:01,mantap
Sopyan Apriansyah,4,2024-08-05 17:22:19,Bagus
Diana Malik,1,2024-08-05 14:31:30,"Biasa belanja online di marketplace ijo & orange bertahun² . Baru pertama kali nyoba online shop di Blibli, paket ga sampe-sampe udh lebih dari tgl estimasi sampai. Komplain di pusat resolusi penanganan nya lama, ga real time. Udh gitu sistem pesanan ga bisa dilacak ky marketplace sebelah ya, kita sbg pembeli bisa ngelacak dan kurir yg bawa paket kita juga jelas jadi bisa ditelusuri langsung. Ini BLIBLI ga tau pake ekspedisi apaan, ga jelas. Cukup sekali gue nyoba belanja online disini."
Kenye Chiqxal,5,2024-08-05 14:29:21,"sangat membantu,"
Rahman Aja,5,2024-08-05 13:52:55,Mantap
Tikus Got,1,2024-08-05 12:06:16,Daftar aje kudu masuk browser. Percuma lu bikin aplikasi. Bego 😆
Andi Taruna,5,2024-08-05 11:34:10,ok
Sigit Wahananto,1,2024-08-05 07:32:01,"Aplikasi payah makin kesini makin bobrok dan jelek, pesanan sudah dibayar dengan VA BCA dana terpotong tapi status pesanan tidak tervalidasi sampai batal otomatis, dana tidak dikembalikan, aplikasi maling"
muhamad hatta,5,2024-08-05 06:49:02,keren sih respon cepat
Grim Rollo,5,2024-08-05 06:34:52,Suka banget
Harry Harryanto,5,2024-08-05 02:51:49,top
Yuni Nafisah,1,2024-08-05 02:23:00,"Pertama kali beli dengan akun baru tapi kurirnya sepertinya melakukan kecurangan,paket tidak dikirim tapi sudah dikonfirmasi pesanan sudah diselesaikan,dengan mengirim foto yang bukan foto pesanan,dan sampai sekarang barang belum saya terima"
Bayu Rizka,5,2024-08-05 01:39:41,bagus
Gerald Dewa,5,2024-08-05 00:41:47,mantap
Wandi Waelan,5,2024-08-04 23:48:55,Aku pelanggan dari 2014 sampai sekarang 2024. Blibli makin mantap
Supri Ngatujar,5,2024-08-04 23:04:43,pokok nya membantu banget
DWI YANTO,5,2024-08-04 14:54:14,good
Reff Ring'sMusicoustiC,5,2024-08-04 12:25:54,Mntab
choirul huda,5,2024-08-04 12:03:47,terbaik
feri arisandi,5,2024-08-04 11:09:30,mantap
Muhamad Isroni,5,2024-08-04 10:18:34,ok
Syaeful Amin,5,2024-08-04 09:44:56,Terbaik Uhuy
ahmad hidayat,5,2024-08-04 06:38:20,trx lancar...super mantap
Nunung Nurdiyanto,1,2024-08-04 04:46:02,"Kuhapus bintang 4 nya. Aplikasi bikin malu. Beli barang yg cancel seller malah kena akibatnya. Uang dibalikin dalam bentuk saldo bli bli. Terpaksa beli lagi, eh dicancel lagi. Beli lagi, eh ga nyampe nyampe. Padahal itu barang buat acara. Sampe acara berantakan, ga dibalikin juga uang saya. Padahal ya itu uang warga yg diamanahkan ke saya. Nama saya jadi hancur gara gara ini. Najis bener"
m. satrio budi utomo,1,2024-08-04 04:42:41,"Sering dilakukan pembatalan belanja oleh Blibli, padahal sudah punya 2 akun dari lama menyesuaikan nomor elhp e wallet untuk pembayaran, tapi dianggap pelanggaran, sehingga belanja sering dibatalkan otomatis gitu sama Blibli, MEREPOTKAN !"
Bawek KreseK (IchaL),5,2024-08-03 23:37:35,Ok
