userName,score,at,content
Gali Reya,1,2024-05-12 04:59:13,YOUR STORY IS GETTING MID.
bagus hendiyanto,1,2024-05-12 04:54:38,"Memory yanh dibutuhlan banyak banget, 40gb edan, maap lah,"
Abdurahman Naafi,1,2024-05-12 04:33:26,gacha di banner arle malah dapet diluc dua tiga tutup botol Hoyoverse kntl
_.Melody Christal._,3,2024-05-12 03:32:09,"Cape GW sama lu genshin... Kecewa... Karna hp gw dah mau habis ram ny, memory full sampe dah lag"" hp gw, TAPI LU MALAH BUAT GW DAH G BISA BUKA GENSHIN ATAH MAIN GENSHIN??! GW DAH HAPUS"" APP SAMA FOTO"" GW TLOL YG BENAR LAH GW MAIN G BANGST"
Isanurhandaka Kridhardi,5,2024-05-12 03:26:53,Sangat seru
Lynx,5,2024-05-12 03:24:32,Penyimpanan full tapi game oke
Mochamad Ilham nadhif,5,2024-05-12 03:23:42,bagus
heru akatsuki,5,2024-05-12 03:06:05,Gk kaya ml tlol
Firman Yose,5,2024-05-12 02:33:00,Game nya seru.. Dan jugak membosankan.. Nyari Artefak ampas mulu.. Buat malas main aja..
Denis Denis,3,2024-05-12 02:04:13,saya kasih bintang 3 dulu ni game knp berat amat hp gua sampai meledak panas luar biasa ni game gak mendukung buat hp yg Ketang ni game cocok nya buat PC leptop hp rong di cip set nya kuat
Zaini 1123,5,2024-05-12 01:56:36,Bagus
Fransia Lovely Lorina,5,2024-05-12 01:20:51,I luv genshin
Nur ain rahim Ain,2,2024-05-12 01:05:21,Ajr download datanya sampe 25GB dong
r mahameru,5,2024-05-12 01:00:09,Design game nya bagus
Mujiba Adondang,1,2024-05-12 00:00:00,game nya 1abad gak bakalan masuk ke game lebih baik download free fire
Saskia Nugrah,5,2024-05-11 23:28:18,Sangat bagus😋😋😋
Muh Daffa,5,2024-05-11 23:02:53,"Please Hoyoverse' READ' my Comment,This is related to Device Optimization for the V.5 update. Many Genshin Impact players whose devices are below dimension 1200 complain that they won't be able to play Genshin Impact comfortably because there is a decrease in the graphic image quality of the game. We have suggestions! i.e. ""Perform testing on inferior devices to fix what should be fixed!"""
zfran,5,2024-05-11 22:54:25,"Gamenya tidak kikir🤑😈, developer sangat baik🥰😈"
FaLyxです,5,2024-05-11 22:23:59,"Jelek, gak bisa login"
rizal maddog,5,2024-05-11 19:48:59,Very nice game's
Andrian Rif,5,2024-05-11 19:24:22,apakah bagus🤔
adi fitrianto,5,2024-05-11 19:23:05,Mantappp
visensius daniel,1,2024-05-11 18:53:17,"Permasalahan wish udah lumayan, tapi gantian artefak sistem upgrade nya gimana sih? Sudah mendapatkan yang bagus peluang cuman 5% setelah di upgrade yang naik substatnya fokus banget ke def stat tinggi? Mulai tidak berselera melanjutkan game ini. Maaf, terima kasih telah menemani 1271 harinya."
Kevin Faisal,1,2024-05-11 17:38:31,Game kikir
GREGORIUS ANUGRAH SIMAMORA :],5,2024-05-11 17:24:49,Game nya sangat kikir
Muhammad Algazali,5,2024-05-11 17:18:39,Sangat menyenangkan.
Bintang Awangga,1,2024-05-11 17:10:23,Bansos pelit jir
Nazwa Maylika,5,2024-05-11 16:41:54,BEST!!
agatha,1,2024-05-11 16:29:34,game qiqir
Ahmad Samhan,4,2024-05-11 16:20:50,Ok
Bleach,4,2024-05-11 14:47:45,Why the hell when i see this game i got ptsd and when i download it the more i play the more less fun i have
Aurel Nathania,5,2024-05-11 14:42:15,"Gamenya bagus, karakternya keren. Grafiknya juga bagus, bisa liat pemandangan tanpa harus keluar rumah jdi liat pemandangan di genshin aja."
M Syahrul,1,2024-05-11 14:21:03,GAME SCAM KNTOOOL!!!!!!!!!
DIKY PRO1,1,2024-05-11 14:12:45,Aku gak suka game ini sinyalnya ngelek kali sinyal aku aja bagus tapi tidak bisa saat main tiba tiba ngelek memang game babi bengak kali sumpah mending gak usah di download ini game gak guna. 😤😠😡🤬
Mis Yam,5,2024-05-11 13:55:16,Game pavorit
Lili Liliyana,5,2024-05-11 13:45:39,Adegan nya plss.. Terlalu bagus... Tapi.. Agak lag sedikit dan hp ku mau meledak jadi Aku jadi suka Chr nya MAKASIH!!!!! HOYODEV LOPE LOPE UNTUK HOYODEV!!!!
09_Juna,5,2024-05-11 13:24:20,"Sudah bagus, tapi hadiahnya dikit jadi jarang gacha"
Vin Uzen,5,2024-05-11 13:21:24,"bagus banget,apalagi yae miko aduhai mulus banget pahanya ama ketecknya"
Adit Adit,4,2024-05-11 13:10:24,kikir
Earl Ayeng,5,2024-05-11 12:53:41,Game baik berikanlah aku 1000 primo 😁😁
Nanda Putra Pratama,3,2024-05-11 12:42:31,"Tolong ini game untuk masalah sinyal di 100 ms mulu, giliran cloud genshin lancar bangrt di 20 ms."
Hu Tao,5,2024-05-11 12:35:59,mantap
DIAS,5,2024-05-11 11:51:56,Real
roudja roudja,5,2024-05-11 10:33:54,game mantap grafik mantap Hero mantap Gas download ayo Mabar bareng
Lulik ati7777,5,2024-05-11 10:11:38,😁
Marcell,5,2024-05-11 10:00:07,Gamenya seru tapi ada banyak kekurangan yang pertama ngumpulin bintang yang buat gacha agak susah trus arnya juga lama tapi tetep bagus kok👍
Kaitou Kid,5,2024-05-11 09:59:48,Mihoyo gay
JibranAndhika Pratama,5,2024-05-11 09:55:31,gacor🤫
unthupoliu,5,2024-05-11 09:52:34,Gacha😁👍🏼
Jerremy Christian Sim,5,2024-05-11 09:36:07,Game yang bagus dan banyak karakter menarik dan juga story yang sangat bagus
Zidhan Alfarizi,5,2024-05-11 08:38:55,Bagus
Achmad Anshor,5,2024-05-11 08:25:14,Sangat sseru
emiaa,5,2024-05-11 08:22:01,Seruu
Katzama.,4,2024-05-11 08:18:11,game bagus tapi buat f2p lumayan sulit
21_Henry,1,2024-05-11 08:08:31,Dasar game pelit
Andri Wahyudi,5,2024-05-11 08:03:37,"Gemnnya bagus,ceritanya bagus,graviksnya bagus 10/10"
shadow error,5,2024-05-11 08:01:07,Ku kira kertas ternyata keras ku kira cupu nyata suhu
Mella Nur Alifa,4,2024-05-11 07:33:09,Good
anime alyu,4,2024-05-11 07:11:24,Oke
Stefan Gunawansyah,5,2024-05-11 06:40:07,aneh dan petualangan
Tika Istikah,5,2024-05-11 06:28:08,Keren bgt
Alghi,5,2024-05-11 06:23:06,Bagus
